"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
36,"admin.","married","university.degree","no","no","no","cellular","jun","wed",334,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
46,"technician","divorced","university.degree","no","yes","no","cellular","jul","thu",223,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
32,"entrepreneur","married","high.school","","yes","no","telephone","may","fri",314,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
54,"services","divorced","high.school","no","yes","no","cellular","oct","wed",487,3,999,2,"failure",-1.1,94.601,-49.5,1.016,4963.6,"yes"
41,"services","divorced","high.school","no","yes","no","cellular","jul","tue",249,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
45,"blue-collar","married","basic.9y","","yes","no","cellular","apr","tue",72,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,"no"
45,"entrepreneur","married","university.degree","no","no","no","telephone","may","thu",71,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
39,"blue-collar","married","","","yes","yes","cellular","jul","tue",156,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
37,"blue-collar","single","basic.6y","","","","telephone","jun","tue",82,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
41,"admin.","married","university.degree","","yes","no","cellular","nov","tue",61,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
57,"blue-collar","married","high.school","","no","no","cellular","jul","fri",558,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"yes"
44,"admin.","married","high.school","no","no","no","telephone","jul","wed",100,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
36,"admin.","single","high.school","no","no","no","cellular","apr","fri",193,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
45,"management","married","high.school","","no","no","cellular","jul","wed",94,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
34,"services","single","high.school","no","no","no","cellular","may","thu",957,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"yes"
47,"admin.","single","high.school","no","no","no","cellular","may","mon",1114,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
53,"admin.","married","university.degree","no","yes","no","cellular","aug","mon",67,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
37,"blue-collar","married","professional.course","no","yes","no","telephone","may","thu",112,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
24,"services","married","high.school","no","yes","no","telephone","jun","mon",298,6,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
72,"retired","married","basic.4y","no","yes","no","cellular","jul","mon",128,2,999,1,"failure",-1.7,94.215,-40.3,0.87,4991.6,"no"
39,"admin.","married","high.school","no","no","no","cellular","nov","mon",148,1,999,1,"failure",-1.1,94.767,-50.8,1.05,4963.6,"no"
39,"blue-collar","married","basic.6y","","yes","no","telephone","jun","thu",453,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
29,"admin.","married","university.degree","no","no","no","cellular","may","wed",12,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
33,"services","single","high.school","no","no","no","cellular","apr","mon",11,5,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
31,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",335,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
41,"technician","married","professional.course","no","yes","no","cellular","aug","wed",84,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
36,"management","married","high.school","","yes","no","cellular","nov","thu",74,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
49,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","fri",832,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
49,"admin.","divorced","high.school","no","yes","no","telephone","may","fri",137,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
25,"self-employed","single","university.degree","no","no","no","telephone","may","mon",78,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
33,"admin.","married","university.degree","no","no","no","telephone","aug","fri",120,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
44,"technician","married","professional.course","","yes","no","telephone","may","wed",481,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
39,"technician","divorced","professional.course","","no","no","cellular","aug","mon",93,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
57,"management","divorced","university.degree","","no","no","cellular","apr","mon",322,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
38,"technician","single","professional.course","no","yes","no","cellular","sep","thu",284,3,22,1,"success",-1.1,94.199,-37.5,0.879,4963.6,"yes"
37,"admin.","married","university.degree","no","no","no","cellular","may","wed",208,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
46,"blue-collar","married","basic.4y","","no","no","cellular","jul","tue",203,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
58,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","mon",190,3,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
56,"blue-collar","divorced","basic.4y","no","no","no","cellular","nov","thu",134,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.714,5017.5,"yes"
32,"blue-collar","single","university.degree","no","yes","no","telephone","may","thu",128,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
60,"blue-collar","married","basic.9y","","","","cellular","jul","mon",575,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
45,"technician","married","professional.course","","yes","no","cellular","aug","tue",183,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
48,"technician","married","high.school","no","yes","no","cellular","aug","thu",102,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
28,"admin.","married","basic.6y","no","no","no","telephone","may","wed",461,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
34,"services","divorced","basic.9y","","yes","no","telephone","jun","fri",34,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
39,"services","married","basic.9y","no","no","no","telephone","may","wed",274,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
25,"admin.","married","high.school","no","yes","no","telephone","may","fri",4,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
33,"blue-collar","single","basic.4y","no","no","no","cellular","may","tue",209,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
36,"admin.","married","university.degree","no","yes","no","telephone","may","mon",138,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
47,"management","married","university.degree","no","no","no","cellular","nov","tue",141,3,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
57,"","married","basic.4y","no","yes","no","cellular","jul","wed",183,3,999,0,"nonexistent",-1.7,94.215,-40.3,0.802,4991.6,"no"
58,"retired","married","professional.course","","no","no","cellular","aug","mon",244,2,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
33,"admin.","divorced","high.school","no","yes","no","telephone","may","wed",161,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
47,"housemaid","married","basic.4y","","no","no","cellular","jul","mon",78,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
28,"technician","single","university.degree","no","yes","no","cellular","jul","tue",175,5,999,0,"nonexistent",-1.7,94.215,-40.3,0.876,4991.6,"no"
45,"blue-collar","married","basic.6y","no","yes","yes","cellular","aug","thu",425,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
29,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","mon",101,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
33,"services","single","high.school","no","no","no","cellular","nov","wed",244,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
56,"blue-collar","married","basic.4y","","yes","yes","telephone","may","fri",1252,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"yes"
34,"services","married","high.school","no","no","yes","cellular","may","wed",362,2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
88,"retired","divorced","basic.4y","no","yes","no","cellular","mar","wed",126,1,999,0,"nonexistent",-1.8,92.843,-50,1.663,5099.1,"yes"
38,"entrepreneur","married","basic.6y","no","no","no","telephone","may","fri",152,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
56,"technician","married","basic.4y","no","yes","no","telephone","may","mon",143,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
39,"management","divorced","university.degree","","yes","no","telephone","may","tue",378,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
34,"admin.","single","university.degree","no","no","yes","cellular","mar","tue",288,2,3,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes"
58,"technician","married","professional.course","","no","no","telephone","may","wed",113,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
50,"management","married","university.degree","","no","no","telephone","may","fri",136,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
36,"blue-collar","married","basic.6y","","yes","no","cellular","jul","mon",214,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
36,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",194,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
51,"blue-collar","married","professional.course","no","no","yes","telephone","may","tue",771,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
48,"admin.","divorced","university.degree","","yes","no","cellular","aug","wed",67,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
70,"retired","married","","no","yes","yes","cellular","apr","thu",96,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
31,"blue-collar","married","basic.9y","no","no","no","telephone","may","thu",101,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
39,"unemployed","married","university.degree","no","no","no","telephone","may","wed",191,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
32,"technician","single","high.school","no","yes","no","cellular","aug","fri",85,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
30,"student","single","","no","yes","no","cellular","apr","wed",176,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
32,"admin.","married","high.school","no","yes","no","cellular","aug","thu",117,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
52,"technician","married","high.school","no","no","no","telephone","jun","wed",241,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
53,"blue-collar","married","basic.9y","no","no","no","telephone","may","thu",376,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
58,"blue-collar","married","basic.6y","","yes","no","cellular","jul","thu",306,7,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
35,"technician","married","university.degree","no","yes","no","cellular","apr","mon",20,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
25,"self-employed","divorced","university.degree","no","yes","no","telephone","apr","mon",173,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
38,"blue-collar","married","basic.9y","no","yes","no","cellular","oct","mon",167,3,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"no"
37,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","mon",186,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
30,"services","single","professional.course","no","yes","no","cellular","apr","fri",186,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
36,"blue-collar","married","basic.6y","no","no","no","cellular","nov","wed",299,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
56,"blue-collar","married","basic.4y","","yes","no","telephone","jun","mon",52,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
31,"management","married","university.degree","no","yes","yes","cellular","aug","mon",271,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.821,5076.2,"yes"
54,"management","divorced","university.degree","no","yes","no","cellular","nov","wed",150,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
46,"admin.","married","high.school","no","no","no","telephone","may","fri",297,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
32,"admin.","single","university.degree","no","yes","yes","cellular","aug","tue",220,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
35,"admin.","married","university.degree","no","no","no","telephone","jun","fri",230,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
36,"admin.","divorced","high.school","no","yes","no","cellular","apr","fri",323,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
41,"services","married","professional.course","no","yes","no","cellular","jul","fri",211,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
29,"technician","married","professional.course","no","yes","no","telephone","may","wed",192,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
38,"blue-collar","divorced","","","","","telephone","may","tue",81,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
42,"admin.","married","university.degree","no","yes","no","cellular","nov","thu",75,2,4,1,"success",-0.1,93.2,-42,4.076,5195.8,"no"
46,"self-employed","married","basic.9y","","no","yes","cellular","nov","mon",836,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
47,"management","married","university.degree","no","yes","no","cellular","may","thu",127,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
40,"admin.","divorced","university.degree","no","yes","no","cellular","aug","wed",302,2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
34,"blue-collar","divorced","basic.9y","no","yes","no","cellular","jul","thu",181,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
33,"technician","single","professional.course","no","yes","no","cellular","sep","fri",246,9,999,2,"failure",-1.1,94.199,-37.5,0.879,4963.6,"no"
60,"retired","married","basic.4y","","yes","no","telephone","may","fri",557,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
43,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",221,8,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
47,"services","divorced","high.school","no","no","no","telephone","may","wed",421,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
41,"technician","married","university.degree","no","yes","yes","cellular","jun","mon",244,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"no"
47,"technician","married","professional.course","no","yes","no","cellular","jul","fri",165,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
30,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",128,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
33,"admin.","single","university.degree","no","no","no","cellular","aug","fri",69,14,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
44,"services","married","high.school","no","no","yes","cellular","may","thu",786,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"yes"
50,"technician","married","university.degree","","yes","no","cellular","aug","fri",213,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
59,"","married","","no","yes","no","cellular","may","mon",8,7,6,1,"success",-1.8,92.893,-46.2,1.354,5099.1,"no"
30,"blue-collar","married","basic.6y","no","yes","yes","cellular","jul","wed",1018,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"yes"
23,"student","single","high.school","no","yes","no","cellular","jul","wed",139,5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
45,"entrepreneur","married","basic.9y","no","no","no","telephone","may","mon",34,9,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
50,"technician","married","university.degree","","yes","no","cellular","aug","fri",119,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
55,"blue-collar","married","basic.4y","","no","no","telephone","jun","wed",345,1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
36,"technician","married","university.degree","no","yes","no","cellular","may","thu",164,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
32,"technician","single","university.degree","no","yes","no","cellular","jul","thu",72,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
37,"blue-collar","married","basic.6y","no","no","yes","cellular","may","wed",364,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
46,"housemaid","married","basic.9y","no","no","no","telephone","may","fri",322,5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
38,"self-employed","married","high.school","","yes","no","cellular","nov","tue",126,3,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
34,"management","married","high.school","no","yes","no","cellular","nov","wed",228,3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
57,"management","married","basic.9y","","yes","no","telephone","jun","mon",30,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
33,"blue-collar","divorced","basic.9y","","no","no","cellular","apr","thu",129,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
38,"blue-collar","married","professional.course","no","no","no","cellular","may","fri",218,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
47,"services","divorced","","no","yes","no","cellular","aug","tue",113,2,999,1,"failure",-1.7,94.027,-38.3,0.899,4991.6,"yes"
35,"","single","basic.4y","","no","no","telephone","may","thu",82,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
35,"technician","married","professional.course","no","yes","no","telephone","jun","tue",589,6,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
